Date,Stock,Direction,EntryTime,EntryPrice,Qty,ExitTime,ExitPrice,PnL,Return,ExitType
2025-08-14,HBLENGINE,LONG,2025-08-14 11:32:00,774.85,1290,2025-08-14 11:34:00,770.9757500000001,-4997.782499999949,-0.0049977824999999495,StopLoss
2025-08-14,BPCL,SHORT,2025-08-14 11:38:00,319.65,3128,2025-08-14 15:29:00,318.0,5161.199999999929,0.005161199999999929,EOD_SquareOff
2025-08-14,HBLENGINE,LONG,2025-08-14 11:48:00,769.4,1299,2025-08-14 11:48:00,765.553,-4997.252999999974,-0.004997252999999974,StopLoss
2025-08-14,HBLENGINE,LONG,2025-08-14 11:59:00,776.05,1288,2025-08-14 11:59:00,775.1425,-1168.8599999998887,-0.0011688599999998886,TrailingSL
2025-08-14,HDFCBANK,LONG,2025-08-14 12:06:00,1992.0,502,2025-08-14 15:29:00,1989.2,-1405.5999999999772,-0.0014055999999999771,EOD_SquareOff
2025-08-14,NAUKRI,LONG,2025-08-14 13:28:00,1369.0,730,2025-08-14 14:49:00,1375.10875,4459.3875000000735,0.004459387500000074,TrailingSL
2025-08-14,JUBLFOOD,SHORT,2025-08-14 14:06:00,631.05,1584,2025-08-14 15:29:00,632.0,-1504.800000000072,-0.0015048000000000721,EOD_SquareOff
2025-08-18,BAJFINANCE,LONG,2025-08-18 11:27:00,914.5,1093,2025-08-18 12:33:00,909.9275,-4997.74249999999,-0.0049977424999999905,StopLoss
2025-08-18,MARUTI,LONG,2025-08-18 11:29:00,14010.0,71,2025-08-18 12:13:00,14019.0625,643.4375,0.0006434375,TrailingSL
2025-08-18,AMBER,LONG,2025-08-18 11:41:00,7446.0,134,2025-08-18 12:06:00,7430.847500000001,-2030.4349999998976,-0.002030434999999898,TrailingSL
2025-08-18,BAJAJ-AUTO,SHORT,2025-08-18 11:46:00,8510.0,117,2025-08-18 13:06:00,8552.55,-4978.349999999915,-0.0049783499999999144,StopLoss
2025-08-18,M&M,LONG,2025-08-18 11:48:00,3415.0,292,2025-08-18 14:36:00,3397.925,-4985.899999999947,-0.004985899999999947,StopLoss
2025-08-18,MARUTI,LONG,2025-08-18 12:26:00,14048.0,71,2025-08-18 15:29:00,14090.0,2982.0,0.002982,EOD_SquareOff
2025-08-18,ETERNAL,SHORT,2025-08-18 12:36:00,315.6,3168,2025-08-18 15:29:00,314.1,4752.0,0.004752,EOD_SquareOff
2025-08-18,BAJFINANCE,LONG,2025-08-18 13:01:00,915.75,1092,2025-08-18 13:32:00,911.17125,-4999.995000000015,-0.004999995000000016,StopLoss
2025-08-18,BAJAJ-AUTO,LONG,2025-08-18 13:18:00,8585.0,116,2025-08-18 15:29:00,8592.0,812.0,0.000812,EOD_SquareOff
2025-08-18,ADANIPORTS,LONG,2025-08-18 13:21:00,1319.6,757,2025-08-18 15:29:00,1330.0,7872.800000000068,0.007872800000000069,EOD_SquareOff
2025-08-19,MARUTI,LONG,2025-08-19 11:27:00,14106.0,70,2025-08-19 15:29:00,14235.0,9030.0,0.00903,EOD_SquareOff
2025-08-19,M&M,LONG,2025-08-19 11:28:00,3384.4,295,2025-08-19 13:35:00,3367.478,-4991.990000000007,-0.004991990000000007,StopLoss
2025-08-19,VEDL,LONG,2025-08-19 11:39:00,449.05,2226,2025-08-19 15:29:00,449.95,2003.3999999999494,0.0020033999999999495,EOD_SquareOff
2025-08-19,RELIANCE,LONG,2025-08-19 11:52:00,1412.9,707,2025-08-19 15:29:00,1421.0,5726.699999999935,0.005726699999999935,EOD_SquareOff
2025-08-19,WAAREEENER,LONG,2025-08-19 12:11:00,3074.0,325,2025-08-19 13:04:00,3058.63,-4995.2499999999645,-0.004995249999999964,StopLoss
2025-08-19,ICICIBANK,LONG,2025-08-19 12:16:00,1435.9,696,2025-08-19 15:29:00,1436.0,69.5999999999367,6.95999999999367e-05,EOD_SquareOff
2025-08-19,HDFCBANK,LONG,2025-08-19 12:20:00,2002.6,499,2025-08-19 13:41:00,1992.587,-4996.48699999996,-0.00499648699999996,StopLoss
2025-08-19,OLAELEC,LONG,2025-08-19 12:46:00,44.2,22624,2025-08-19 12:51:00,44.464,5972.735999999904,0.005972735999999905,TrailingSL
2025-08-19,OLAELEC,LONG,2025-08-19 13:00:00,44.87,22286,2025-08-19 13:05:00,45.0595,4223.197000000055,0.004223197000000054,TrailingSL
2025-08-19,OLAELEC,LONG,2025-08-19 13:11:00,45.4,22026,2025-08-19 13:11:00,45.173,-4999.901999999928,-0.0049999019999999285,StopLoss
2025-08-19,OLAELEC,LONG,2025-08-19 13:16:00,45.4,22026,2025-08-19 13:19:00,45.173,-4999.901999999928,-0.0049999019999999285,StopLoss
2025-08-19,OLAELEC,LONG,2025-08-19 13:26:00,45.4,22026,2025-08-19 13:30:00,45.35725000000001,-941.6114999998009,-0.0009416114999998009,TrailingSL
2025-08-19,OLAELEC,LONG,2025-08-19 13:47:00,45.07,22187,2025-08-19 13:50:00,44.84465,-4999.840449999974,-0.004999840449999974,StopLoss
2025-08-19,HDFCBANK,SHORT,2025-08-19 13:57:00,1990.0,502,2025-08-19 15:29:00,1990.0,0.0,0.0,EOD_SquareOff
2025-08-19,OLAELEC,LONG,2025-08-19 14:02:00,45.1,22172,2025-08-19 14:04:00,44.874500000000005,-4999.785999999927,-0.004999785999999927,StopLoss
2025-08-19,BHARTIARTL,SHORT,2025-08-19 14:06:00,1906.3,524,2025-08-19 15:29:00,1912.9,-3458.4000000000715,-0.0034584000000000715,EOD_SquareOff
2025-08-19,OLAELEC,LONG,2025-08-19 14:32:00,45.1,22172,2025-08-19 14:34:00,44.999950000000005,-2218.3085999999107,-0.002218308599999911,TrailingSL
2025-08-19,M&M,SHORT,2025-08-19 14:46:00,3350.0,298,2025-08-19 15:29:00,3357.0,-2086.0,-0.002086,EOD_SquareOff
2025-08-20,BEL,SHORT,2025-08-20 11:26:00,374.5,2670,2025-08-20 15:29:00,371.8,7208.99999999997,0.00720899999999997,EOD_SquareOff
2025-08-20,GODFRYPHLP,LONG,2025-08-20 11:26:00,10925.0,91,2025-08-20 11:51:00,10870.375,-4970.875,-0.004970875,StopLoss
2025-08-20,HAL,SHORT,2025-08-20 11:26:00,4512.8,221,2025-08-20 15:29:00,4470.0,9458.80000000004,0.00945880000000004,EOD_SquareOff
2025-08-20,ETERNAL,LONG,2025-08-20 11:30:00,329.4,3035,2025-08-20 12:07:00,328.86487500000004,-1624.1043749998082,-0.0016241043749998082,TrailingSL
2025-08-20,HCLTECH,LONG,2025-08-20 11:30:00,1477.6,676,2025-08-20 15:29:00,1496.0,12438.400000000061,0.012438400000000061,EOD_SquareOff
2025-08-20,OLAELEC,LONG,2025-08-20 11:35:00,50.97,19619,2025-08-20 11:45:00,51.004575,678.3269250000745,0.0006783269250000745,TrailingSL
2025-08-20,DABUR,LONG,2025-08-20 11:36:00,527.2,1896,2025-08-20 15:29:00,533.95,12798.0,0.012798,EOD_SquareOff
2025-08-20,OLAELEC,LONG,2025-08-20 11:51:00,51.39,19459,2025-08-20 11:52:00,51.13305,-4999.990050000065,-0.004999990050000065,StopLoss
2025-08-20,GODFRYPHLP,LONG,2025-08-20 12:02:00,10919.0,91,2025-08-20 12:05:00,10864.405,-4968.14499999994,-0.00496814499999994,StopLoss
2025-08-20,GODFRYPHLP,LONG,2025-08-20 12:10:00,10920.0,91,2025-08-20 13:00:00,10964.147500000001,4017.422500000086,0.004017422500000086,TrailingSL
2025-08-20,OLAELEC,LONG,2025-08-20 12:18:00,51.24,19516,2025-08-20 12:21:00,51.441275,3928.0828999999108,0.003928082899999911,TrailingSL
2025-08-20,BHARTIARTL,SHORT,2025-08-20 12:36:00,1926.1,519,2025-08-20 15:29:00,1930.0,-2024.1000000000472,-0.0020241000000000473,EOD_SquareOff
2025-08-20,OLAELEC,LONG,2025-08-20 13:00:00,51.49,19421,2025-08-20 13:09:00,51.23255,-4999.936449999973,-0.004999936449999973,StopLoss
2025-08-20,GODFRYPHLP,LONG,2025-08-20 13:11:00,11128.0,89,2025-08-20 13:11:00,11072.36,-4951.959999999948,-0.004951959999999948,StopLoss
2025-08-20,GODFRYPHLP,LONG,2025-08-20 13:23:00,11229.5,89,2025-08-20 13:23:00,11256.935000000001,2441.7150000001166,0.0024417150000001163,TrailingSL
2025-08-20,GODFRYPHLP,LONG,2025-08-20 13:29:00,11421.0,87,2025-08-20 13:33:00,11363.895,-4968.134999999962,-0.004968134999999962,StopLoss
2025-08-20,M&M,LONG,2025-08-20 13:50:00,3390.0,294,2025-08-20 15:29:00,3392.0,588.0,0.000588,EOD_SquareOff
2025-08-20,OLAELEC,LONG,2025-08-20 14:06:00,51.65,19361,2025-08-20 14:08:00,51.39175,-4999.978249999937,-0.004999978249999937,StopLoss
2025-08-20,OLAELEC,LONG,2025-08-20 14:17:00,51.68,19349,2025-08-20 14:25:00,51.4216,-4999.781600000034,-0.004999781600000034,StopLoss
2025-08-20,OLAELEC,LONG,2025-08-20 14:38:00,51.48,19425,2025-08-20 14:54:00,51.471050000000005,-173.85374999983637,-0.00017385374999983637,TrailingSL
2025-08-20,OLAELEC,LONG,2025-08-20 15:00:00,51.9,19267,2025-08-20 15:02:00,51.98715000000001,1679.1190500001594,0.0016791190500001594,TrailingSL
2025-08-20,OLAELEC,LONG,2025-08-20 15:06:00,53.43,18716,2025-08-20 15:06:00,53.386575,-812.7422999999842,-0.0008127422999999843,TrailingSL
2025-08-20,OLAELEC,LONG,2025-08-20 15:18:00,53.79,18590,2025-08-20 15:18:00,53.52105,-4999.780499999939,-0.004999780499999939,StopLoss
2025-08-21,TCS,LONG,2025-08-21 11:26:00,3117.4,320,2025-08-21 15:10:00,3101.813,-4987.8399999999965,-0.004987839999999997,StopLoss
2025-08-21,INFY,LONG,2025-08-21 11:26:00,1501.0,666,2025-08-21 15:29:00,1495.0,-3996.0,-0.003996,EOD_SquareOff
2025-08-21,OLAELEC,SHORT,2025-08-21 11:28:00,49.22,20316,2025-08-21 11:32:00,49.065250000000006,3143.9009999998543,0.0031439009999998544,TrailingSL
2025-08-21,CLEAN,LONG,2025-08-21 11:32:00,1170.2,854,2025-08-21 12:02:00,1164.349,-4996.754000000096,-0.004996754000000096,StopLoss
2025-08-21,WAAREEENER,LONG,2025-08-21 11:36:00,3250.0,307,2025-08-21 12:39:00,3269.295,5923.565000000022,0.005923565000000022,TrailingSL
2025-08-21,HDFCBANK,LONG,2025-08-21 12:32:00,1993.5,501,2025-08-21 15:29:00,1990.9,-1302.5999999999544,-0.0013025999999999544,EOD_SquareOff
2025-08-21,CLEAN,LONG,2025-08-21 12:38:00,1172.0,853,2025-08-21 12:45:00,1166.14,-4998.579999999914,-0.004998579999999915,StopLoss
2025-08-21,CLEAN,LONG,2025-08-21 14:46:00,1188.5,841,2025-08-21 14:51:00,1182.5575,-4997.642500000092,-0.004997642500000092,StopLoss
2025-08-21,JWL,SHORT,2025-08-21 14:56:00,347.25,2879,2025-08-21 15:01:00,347.789,-1551.7809999999633,-0.0015517809999999633,TrailingSL
2025-08-21,JWL,SHORT,2025-08-21 15:06:00,344.65,2901,2025-08-21 15:08:00,346.3732499999999,-4999.1482499998565,-0.004999148249999857,StopLoss
2025-08-21,SWIGGY,LONG,2025-08-21 15:09:00,437.2,2287,2025-08-21 15:21:00,435.014,-4999.381999999951,-0.0049993819999999516,StopLoss
2025-08-21,GODFRYPHLP,LONG,2025-08-21 15:15:00,11171.0,89,2025-08-21 15:15:00,11115.145,-4971.094999999961,-0.004971094999999961,StopLoss
2025-08-21,JWL,SHORT,2025-08-21 15:16:00,344.65,2901,2025-08-21 15:16:00,342.7515,5507.548499999872,0.0055075484999998715,TrailingSL
2025-08-21,GODFRYPHLP,LONG,2025-08-21 15:16:00,11190.0,89,2025-08-21 15:23:00,11134.05,-4979.550000000065,-0.004979550000000065,StopLoss
2025-08-21,OLAELEC,SHORT,2025-08-21 15:18:00,48.75,20512,2025-08-21 15:29:00,48.75,0.0,0.0,EOD_SquareOff
2025-08-22,HDFCBANK,SHORT,2025-08-22 11:26:00,1965.0,508,2025-08-22 15:29:00,1965.5,-254.0,-0.000254,EOD_SquareOff
2025-08-22,TITAGARH,SHORT,2025-08-22 11:28:00,844.1,1184,2025-08-22 11:32:00,848.3204999999999,-4997.071999999884,-0.004997071999999884,StopLoss
2025-08-22,SWIGGY,LONG,2025-08-22 11:36:00,433.0,2309,2025-08-22 13:18:00,430.835,-4998.985000000047,-0.004998985000000047,StopLoss
2025-08-22,ICICIBANK,LONG,2025-08-22 11:36:00,1436.8,695,2025-08-22 15:29:00,1435.9,-625.4999999999052,-0.0006254999999999052,EOD_SquareOff
2025-08-22,TITAGARH,SHORT,2025-08-22 11:36:00,845.0,1183,2025-08-22 11:42:00,849.2249999999999,-4998.174999999892,-0.004998174999999892,StopLoss
2025-08-22,LEMONTREE,SHORT,2025-08-22 11:37:00,166.76,5996,2025-08-22 11:50:00,167.59379999999996,-4999.464799999809,-0.004999464799999809,StopLoss
2025-08-22,VEDL,SHORT,2025-08-22 11:42:00,444.2,2251,2025-08-22 15:29:00,444.5,-675.3000000000256,-0.0006753000000000257,EOD_SquareOff
2025-08-22,PGEL,LONG,2025-08-22 11:51:00,573.0,1745,2025-08-22 11:59:00,570.135,-4999.425000000016,-0.004999425000000016,StopLoss
2025-08-22,BSE,SHORT,2025-08-22 12:16:00,2310.0,432,2025-08-22 12:45:00,2321.5499999999997,-4989.599999999882,-0.004989599999999882,StopLoss
2025-08-22,OLAELEC,SHORT,2025-08-22 12:28:00,47.65,20986,2025-08-22 12:48:00,47.765575,-2425.456949999995,-0.0024254569499999948,TrailingSL
2025-08-22,OLAELEC,SHORT,2025-08-22 14:26:00,47.36,21114,2025-08-22 14:42:00,47.41295,-1117.9863000000573,-0.0011179863000000574,TrailingSL
2025-08-25,MAZDOCK,SHORT,2025-08-25 11:26:00,2745.0,364,2025-08-25 12:32:00,2758.725,-4995.899999999967,-0.004995899999999967,StopLoss
2025-08-25,YESBANK,SHORT,2025-08-25 11:27:00,19.64,50916,2025-08-25 15:29:00,19.61,1527.4800000000578,0.0015274800000000578,EOD_SquareOff
2025-08-25,HDFCBANK,LONG,2025-08-25 11:33:00,1969.7,507,2025-08-25 15:29:00,1969.2,-253.5,-0.0002535,EOD_SquareOff
2025-08-25,INFY,LONG,2025-08-25 11:45:00,1535.2,651,2025-08-25 14:38:00,1527.5240000000001,-4997.0759999999555,-0.004997075999999955,StopLoss
2025-08-25,ETERNAL,LONG,2025-08-25 11:46:00,321.8,3107,2025-08-25 13:24:00,320.19100000000003,-4999.1629999999395,-0.004999162999999939,StopLoss
2025-08-25,TCS,LONG,2025-08-25 11:51:00,3147.1,317,2025-08-25 15:29:00,3142.1,-1585.0,-0.001585,EOD_SquareOff
2025-08-25,OLAELEC,LONG,2025-08-25 12:07:00,48.49,20622,2025-08-25 12:23:00,48.247550000000004,-4999.80389999996,-0.00499980389999996,StopLoss
2025-08-25,OLAELEC,LONG,2025-08-25 12:56:00,48.47,20631,2025-08-25 13:46:00,48.821075,7243.028325000033,0.007243028325000033,TrailingSL
2025-08-25,OLAELEC,LONG,2025-08-25 13:57:00,49.05,20387,2025-08-25 14:16:00,48.80475,-4999.911749999972,-0.004999911749999972,StopLoss
2025-08-25,WAAREEENER,LONG,2025-08-25 14:26:00,3182.0,314,2025-08-25 14:29:00,3166.09,-4995.739999999954,-0.004995739999999954,StopLoss
2025-08-25,OLAELEC,LONG,2025-08-25 14:28:00,48.97,20420,2025-08-25 14:37:00,48.72515,-4999.836999999991,-0.004999836999999991,StopLoss
2025-08-25,BSE,SHORT,2025-08-25 15:18:00,2287.0,437,2025-08-25 15:29:00,2291.0,-1748.0,-0.001748,EOD_SquareOff
2025-08-26,VMM,SHORT,2025-08-26 11:26:00,148.4,6738,2025-08-26 12:53:00,147.608825,5330.937150000065,0.005330937150000065,TrailingSL
2025-08-26,WAAREEENER,LONG,2025-08-26 11:28:00,3214.5,311,2025-08-26 11:30:00,3198.4275,-4998.547500000068,-0.004998547500000068,StopLoss
2025-08-26,BSE,SHORT,2025-08-26 11:38:00,2233.9,447,2025-08-26 15:29:00,2218.9,6705.0,0.006705,EOD_SquareOff
2025-08-26,WAAREEENER,LONG,2025-08-26 11:48:00,3202.5,312,2025-08-26 12:11:00,3186.4875,-4995.899999999943,-0.004995899999999943,StopLoss
2025-08-26,WAAREEENER,SHORT,2025-08-26 13:17:00,3124.1,320,2025-08-26 13:38:00,3139.7204999999994,-4998.559999999852,-0.0049985599999998525,StopLoss
2025-08-26,WAAREEENER,SHORT,2025-08-26 13:46:00,3129.2,319,2025-08-26 14:00:00,3144.8459999999995,-4991.073999999914,-0.004991073999999914,StopLoss
2025-08-26,ETERNAL,LONG,2025-08-26 13:48:00,320.95,3115,2025-08-26 14:11:00,319.34524999999996,-4998.796250000075,-0.004998796250000075,StopLoss
2025-08-26,VMM,LONG,2025-08-26 14:46:00,150.76,6633,2025-08-26 14:48:00,150.00619999999998,-4999.955400000083,-0.004999955400000083,StopLoss
2025-08-26,WAAREEENER,LONG,2025-08-26 14:56:00,3184.0,314,2025-08-26 14:59:00,3168.08,-4998.880000000023,-0.004998880000000023,StopLoss
2025-08-26,VMM,LONG,2025-08-26 15:00:00,150.9,6626,2025-08-26 15:00:00,150.1455,-4999.317000000048,-0.004999317000000048,StopLoss
2025-08-26,VEDL,SHORT,2025-08-26 15:06:00,428.2,2335,2025-08-26 15:29:00,428.45,-583.75,-0.00058375,EOD_SquareOff
2025-08-26,VMM,LONG,2025-08-26 15:06:00,153.44,6517,2025-08-26 15:06:00,153.57945,908.7956500000699,0.0009087956500000699,TrailingSL
2025-08-26,WAAREEENER,LONG,2025-08-26 15:06:00,3219.8,310,2025-08-26 15:10:00,3269.295,15343.449999999966,0.015343449999999967,TrailingSL
2025-08-26,WAAREEENER,LONG,2025-08-26 15:22:00,3300.0,303,2025-08-26 15:29:00,3321.0,6363.0,0.006363,EOD_SquareOff
2025-08-26,BLS,SHORT,2025-08-26 15:24:00,371.45,2692,2025-08-26 15:29:00,370.0,3903.3999999999696,0.0039033999999999697,EOD_SquareOff
2025-08-28,HINDUNILVR,SHORT,2025-08-28 11:26:00,2673.0,374,2025-08-28 15:29:00,2653.8,7180.799999999932,0.007180799999999932,EOD_SquareOff
2025-08-28,HEROMOTOCO,LONG,2025-08-28 11:28:00,5170.7,193,2025-08-28 12:48:00,5144.8465,-4989.725500000032,-0.004989725500000032,StopLoss
2025-08-28,HDFCBANK,LONG,2025-08-28 11:35:00,971.5,1029,2025-08-28 12:18:00,966.6425,-4998.3674999999575,-0.004998367499999957,StopLoss
2025-08-28,INDIGO,SHORT,2025-08-28 11:56:00,5752.5,173,2025-08-28 12:29:00,5753.8325,-230.52250000007552,-0.00023052250000007554,TrailingSL
2025-08-28,OLAELEC,LONG,2025-08-28 11:56:00,55.09,18152,2025-08-28 11:59:00,54.814550000000004,-4999.968399999987,-0.004999968399999987,StopLoss
2025-08-28,OLAELEC,LONG,2025-08-28 12:16:00,54.99,18185,2025-08-28 12:18:00,54.715050000000005,-4999.965749999944,-0.0049999657499999435,StopLoss
2025-08-28,OLAELEC,LONG,2025-08-28 12:37:00,55.0,18181,2025-08-28 12:53:00,55.470825000000005,8560.06932500009,0.00856006932500009,TrailingSL
2025-08-28,OLAELEC,LONG,2025-08-28 12:56:00,56.0,17857,2025-08-28 12:57:00,55.72,-4999.96000000002,-0.00499996000000002,StopLoss
2025-08-28,WAAREEENER,LONG,2025-08-28 13:16:00,3361.0,297,2025-08-28 14:17:00,3428.2200000000003,19964.340000000077,0.019964340000000077,Target
2025-08-28,OLAELEC,LONG,2025-08-28 13:31:00,55.56,17998,2025-08-28 14:00:00,55.77850000000001,3932.5630000001065,0.003932563000000107,TrailingSL
2025-08-28,OLAELEC,LONG,2025-08-28 14:17:00,55.78,17927,2025-08-28 14:36:00,55.6594,-2161.9962000000564,-0.0021619962000000562,TrailingSL
2025-08-28,WAAREEENER,LONG,2025-08-28 14:40:00,3434.9,291,2025-08-28 14:52:00,3417.7255,-4997.779500000023,-0.004997779500000023,StopLoss
2025-08-28,INDIGO,SHORT,2025-08-28 14:56:00,5722.0,174,2025-08-28 15:29:00,5734.5,-2175.0,-0.002175,EOD_SquareOff
2025-08-28,HEROMOTOCO,SHORT,2025-08-28 14:58:00,5106.6,195,2025-08-28 15:29:00,5106.6,0.0,0.0,EOD_SquareOff
2025-08-28,WAAREEENER,LONG,2025-08-28 15:05:00,3437.1,290,2025-08-28 15:06:00,3419.9145,-4983.795000000014,-0.004983795000000014,StopLoss
2025-08-28,RELIANCE,LONG,2025-08-28 15:25:00,1391.0,718,2025-08-28 15:29:00,1390.9,-71.7999999999347,-7.17999999999347e-05,EOD_SquareOff
